"latitude","longitude"
"-15.3571699","-49.6994014"
"-18.0645137","-50.203846"
"-18.1612143","-47.9448934"
"-16.4491338","-49.5318978"
"-13.7976111","-47.4554987"
"-15.3136199","-49.6032687"
"-18.4217673","-52.5528727"
"-16.1143847","-47.9371545"
"-15.7945996","-48.7761314"
"-14.1464616","-48.0718934"
"-16.2723629","-50.5529429"
"-15.9241651","-48.8087949"
"-18.1433198","-48.5589855"
"-16.7681712","-47.6069028"
"-17.1994967","-48.7042781"
"-14.5486829","-49.9646824"
"-17.2893155","-49.3803418"
"-18.2639343","-48.14847"
"-14.563432","-46.1800965"
"-16.2387483","-49.3576661"
"-18.1402771","-47.5480117"
"-16.2306492","-51.2448481"
"-13.2755504","-46.3915706"
"-16.6986536","-52.3189258"
"-17.4071903","-49.6691469"
"-17.3262415","-49.9226223"
"-13.8763766","-49.0668564"
"-15.4409679","-50.3541918"
"-16.186395","-50.7755761"
"-16.5828067","-50.301685"
"-14.4383148","-47.0487472"
"-15.5369723","-47.3357273"
"-13.6460599","-48.8871388"
"-16.5076921","-49.0221966"
"-18.1351459","-48.0847023"
"-15.3259119","-49.1172876"
"-16.6777153","-49.2676296"
"-16.5056342","-49.4202072"
"-15.9224663","-50.1379024"
"-18.0109914","-49.3695095"
"-18.4500155","-50.0667061"
"-16.8323463","-49.5381797"
"-15.7542049","-50.0102793"
"-13.9294594","-46.4771944"
"-14.7124021","-49.7004351"
"-15.7185401","-49.8150809"
"-16.9680185","-49.231667"
"-14.0922039","-46.6334897"
"-18.4701857","-49.9870457"
"-17.1406156","-49.9889743"
"-16.3598085","-49.5021364"
"-17.725308","-48.1588478"
"-16.4413033","-51.1195638"
"-16.3010912","-50.9196612"
"-16.0084124","-49.7961785"
"-15.9192814","-49.59923"
"-15.7582777","-49.6327009"
"-19.0671481","-51.5479312"
"-14.9517264","-49.5485746"
"-16.1947205","-49.6145017"
"-18.4002713","-49.2030984"
"-16.5479564","-50.8138511"
"-17.0304838","-50.134347"
"-15.7420082","-49.3349339"
"-16.3","-50.9"
"-15.938","-49.3805376"
"-17.805538","-49.6148845"
"-15.8586365","-50.8691439"
"-16.6147051","-48.740438"
"-16.2511133","-47.9274618"
"-17.2810802","-49.4930655"
"-14.4859597","-46.1045089"
"-14.017366","-49.1749394"
"-17.97578","-48.6461886"
"-15.4351451","-50.7339521"
"-18.0013732","-50.3140516"
"-15.0579576","-48.1590788"
"-13.5636326","-48.2221183"
"-17.5786523","-52.5423904"
"-16.5462595","-50.7450857"
"-13.24387","-47.157841"
"-16.00833","-51.3900795"
"-17.4446151","-51.1737126"
"-13.1133919","-48.607445"
"-17.7211499","-49.108088"
"-15.316424","-50.0456485"
"-16.1105209","-50.2227994"
"-14.7387686","-50.5400354"
"-13.7524788","-50.2833919"
"-13.7328306","-49.2788375"
"-16.5862916","-49.8924664"
"-16.4063213","-49.2187446"
"-14.4577503","-48.4662616"
"-15.009605","-49.900563"
"-18.0577942","-48.2551332"
"-14.1047893","-50.3397379"
"-15.1395752","-49.5752712"
"-14.2787848","-49.3786212"
"-13.7402968","-46.8811948"
"-16.3788339","-49.3267893"
"-16.0353536","-50.7057953"
"-16.0513052","-48.031887"
"-13.2215078","-49.506717"
"-17.0304119","-48.290727"
"-16.2093835","-49.18514"
"-18.2529129","-47.8409249"
"-15.35452","-48.510632"
"-16.7329695","-51.5339901"
"-16.7895183","-49.9326541"
"-17.3247168","-48.4254466"
"-18.1649452","-49.2883833"
"-18.9090127","-50.6607842"
"-16.9483347","-50.4642259"
"-17.5242273","-52.0491082"
"-16.0955317","-49.3367707"
"-14.7613236","-49.5700043"
"-17.2964044","-49.0105274"
"-16.516991","-51.840099"
"-15.8538035","-48.9585537"
"-17.300594","-48.2835816"
"-15.4839345","-47.6393182"
"-17.5201643","-49.4441747"
"-13.4311694","-49.1428101"
"-17.8154088","-50.1649341"
"-17.3575452","-52.6744206"
"-14.0821153","-46.377813"
"-18.4482156","-50.4466386"
"-15.4466366","-49.5060074"
"-17.7795559","-48.7681359"
"-17.7895229","-50.9204269"
"-16.2006931","-50.3123602"
"-16.5684129","-49.6919611"
"-17.3169686","-48.4808919"
"-15.7537226","-51.0989261"
"-15.2892941","-49.4201945"
"-17.3298809","-53.2029027"
"-15.1360311","-49.1146712"
"-16.0680413","-49.4849156"
"-13.7131139","-49.0192178"
"-14.4324189","-49.7146346"
"-17.5623637","-50.6376765"
"-16.4855364","-49.3089454"
"-15.9437153","-48.2595693"
"-13.3946601","-46.3264754"
"-15.9309432","-49.2560158"
"-14.7086092","-47.5213929"
"-16.8154423","-50.4107052"
"-16.5238343","-50.3724593"
"-14.8634955","-49.329297"
"-13.2660159","-50.1547592"
"-17.0570192","-48.6573255"
"-15.3368865","-49.8180281"
"-18.9942873","-50.5471717"
"-16.7041587","-49.1082086"
"-18.2938383","-51.9695037"
"-16.6430416","-48.6041421"
"-14.471583","-46.4864274"
"-14.807435","-46.2509155"
"-16.053093","-49.6123964"
"-13.7795353","-47.2580124"
"-16.4735058","-49.0797039"
"-18.3527255","-47.7817938"
"-13.5082005","-48.7420846"
"-16.6080951","-50.1235599"
"-17.8271845","-50.305128"
"-14.2845348","-49.9175896"
"-14.5258083","-49.1572982"
"-15.4936465","-49.6896046"
"-17.4643969","-48.2034744"
"-16.0712294","-47.9852008"
"-17.050007","-49.6195417"
"-16.7434342","-48.5144178"
"-17.7218183","-49.7910265"
"-15.0395466","-47.0576654"
"-15.4585599","-48.8856884"
"-4.1331069","-43.3236507"
"-2.845974","-42.1162636"
"-2.3976254","-44.4044565"
"-4.6206149","-43.4634709"
"-4.2147929","-44.4498625"
"-3.6878759","-45.8412137"
"-1.6747183","-46.0039971"
"-5.5689716","-46.7377537"
"-3.2661158","-44.6145382"
"-3.671598","-43.115878"
"-1.5768869","-45.0794329"
"-2.9522775","-45.6606082"
"-2.8840543","-41.9166792"
"-4.7463043","-45.8985876"
"-3.460685","-44.7822424"
"-2.8449533","-44.0608943"
"-4.2215587","-44.7820858"
"-2.9705551","-44.308761"
"-1.7038887","-45.1292712"
"-2.7061602","-44.7382228"
"-7.5329164","-46.0350266"
"-6.7569185","-43.0245693"
"-5.5058133","-45.2350836"
"-2.7547252","-42.8232086"
"-3.7299364","-45.3068741"
"-3.1625106","-43.5102606"
"-7.2435891","-44.5717524"
"-2.4494796","-44.7825631"
"-4.6060761","-44.7747299"
"-1.791266","-46.3004791"
"-7.02038","-46.490791"
"-4.4217849","-46.7644681"
"-4.1481702","-44.9887001"
"-3.6852423","-42.7509915"
"-4.101667","-45.491389"
"-3.9428339","-42.9267368"
"-5.8356452","-43.8272952"
"-4.3150534","-46.4612321"
"-5.5987246","-47.0164755"
"-2.9261039","-44.0572943"
"-2.9666667","-44.8"
"-3.333333","-45.016667"
"-6.1717406","-47.3631772"
"-1.4427289","-45.7220022"
"-3.6472983","-44.3783967"
"-4.7283491","-44.3269779"
"-7.336618","-47.4626199"
"-1.2029404","-46.0166481"
"-4.8746666","-43.3469352"
"-1.9983287","-44.5352453"
"-2.199979","-44.8239043"
"-2.105959","-46.1736763"
"-3.7404954","-43.3593197"
"-5.1520855","-47.7348999"
"-4.4549427","-43.8788607"
"-4.2556948","-43.0147436"
"-6.0270191","-44.2460922"
"-3.8555194","-44.8831063"
"-4.1251695","-44.1304133"
"-1.8289176","-44.8634095"
"-5.5542881","-47.405578"
"-4.289532","-42.994621"
"-4.8682658","-44.6719994"
"-5.783333","-43.25"
"-6.1570454","-44.8935628"
"-6.429864","-46.1752006"
"-6.9601991","-46.1788061"
"-5.683212","-44.06712"
"-1.4053087","-45.7804135"
"-5.021277","-44.2695267"
"-5.7493692","-47.3591979"
"-5.3107678","-44.2473967"
"-3.4270064","-45.6623924"
"-2.1231732","-45.8823474"
"-5.3764661","-44.3424184"
"-5.8180155","-46.1441419"
"-2.1321726","-44.6004587"
"-2.599552","-43.464391"
"-2.7666768","-44.0593832"
"-3.6680461","-45.2235165"
"-5.5255018","-47.4770485"
"-5.106869","-45.815449"
"-3.3950107","-44.3600715"
"-4.4521486","-47.5300141"
"-5.855891","-44.2977495"
"-5.326868","-45.5603067"
"-5.4463254","-47.4031159"
"-4.906486","-44.7164397"
"-1.8408504","-46.0879727"
"-4.33397","-45.168491"
"-4.406667","-44.931944"
"-4.602374","-44.9839924"
"-3.9290039","-44.8584572"
"-2.466667","-44.7"
"-4.9254607","-45.4112134"
"-6.193521","-47.0300201"
"-4.5205677","-44.4671018"
"-7.0784086","-45.1389342"
"-1.3222131","-45.8932613"
"-3.3933076","-42.2074315"
"-2.0414087","-45.9551448"
"-4.6301068","-45.5968645"
"-2.241164","-45.8507612"
"-3.6209087","-43.1090779"
"-3.0972696","-45.0488911"
"-4.716667","-44.383333"
"-3.6307562","-44.5529909"
"-3.5368704","-42.6532527"
"-6.3619531","-44.3489742"
"-3.5691658","-44.5792611"
"-2.0641901","-44.7777449"
"-3.492755","-45.2501046"
"-5.8319709","-47.067754"
"-9.450204","-46.298031"
"-3.4648184","-43.9052194"
"-7.1164099","-46.2571407"
"-2.928869","-44.935711"
"-2.8457448","-45.6901113"
"-2.9162234","-45.0871813"
"-2.5305413","-44.1052195"
"-2.681752","-44.9170001"
"-6.4317448","-43.9800537"
"-5.519955","-43.204369"
"-6.1708953","-43.7845971"
"-6.5998617","-44.0724995"
"-2.7268071","-42.5370876"
"-4.218137","-45.183182"
"-4.574351","-44.5986817"
"-2.5799044","-44.8551726"
"-4.382363","-44.3369918"
"-2.5210459","-45.0829451"
"-3.8990595","-45.1757083"
"-3.7277579","-44.2234207"
"-4.7318348","-44.8884308"
"-6.3413115","-47.4015736"
"-5.2903265","-44.4897394"
"-2.9223538","-44.0675643"
"-2.3853639","-45.811791"
"-2.6007743","-45.4190234"
"-3.4865975","-44.0540445"
"-2.5586717","-43.3628093"
"-2.4357557","-44.1022544"
"-5.9325742","-47.3774541"
"-2.9399719","-44.2407875"
"-7.1282268","-45.3405696"
"-5.5011607","-44.56157"
"-2.228903","-45.2967315"
"-3.6834461","-45.3865936"
"-3.9691617","-45.6617856"
"-2.508333","-45.779444"
"-3.4998562","-42.5650311"
"-3.1112617","-42.4122698"
"-2.4878533","-43.2927978"
"-4.8639859","-44.3548372"
"-3.3331697","-43.5279287"
"-2.6986082","-44.8214054"
"-3.3614223","-42.418895"
"-6.8128045","-44.6437456"
"-5.5793683","-44.3830559"
"-7.0817189","-44.815659"
"-5.1234156","-47.4183878"
"-6.2525835","-42.8603917"
"-2.9544578","-44.8069304"
"-3.5476539","-46.1618987"
"-6.4593665","-47.0566045"
"-5.1079128","-43.8093536"
"-6.4953984","-43.7028998"
"-2.5631805","-44.0625642"
"-5.053126","-44.5381486"
"-2.5307312","-44.3068258"
"-4.3808808","-44.6704821"
"-5.084722","-48.423611"
"-6.82472","-46.5320643"
"-7.022094","-45.4815284"
"-5.109563","-45.0772723"
"-2.8956284","-44.8813179"
"-4.03889","-45.2378"
"-5.3065389","-44.0273762"
"-5.4473725","-47.2931182"
"-1.8485706","-45.1231552"
"-4.987003","-46.577469"
"-6.4798369","-44.1885382"
"-6.411086","-43.5436166"
"-8.467983","-45.7572857"
"-4.2568824","-43.930749"
"-5.0950943","-42.8369588"
"-4.5667229","-44.6268699"
"-3.7097032","-45.5753119"
"-5.3202386","-44.6361994"
"-1.6622454","-45.391803"
"-2.1990388","-45.3430538"
"-2.7652104","-42.2793178"
"-3.2083489","-43.4044898"
"-3.5434689","-43.9181975"
"-3.2072653","-44.9993318"
"-5.0048045","-48.1074822"
"-3.464106","-44.86308"
"-4.07523","-45.174"
"-3.2570654","-45.6499952"
"-14.0553356","-52.159237"
"-9.8764971","-56.0864252"
"-17.3140678","-53.2153357"
"-11.6681217","-51.389044"
"-16.9403058","-53.5204706"
"-14.5034598","-56.4831717"
"-17.8251344","-53.2798384"
"-9.5444379","-57.4510629"
"-15.729828","-51.8238515"
"-16.8564766","-53.0297285"
"-15.4676289","-58.3560477"
"-14.4505868","-56.8358224"
"-9.179311","-60.63063"
"-16.1820736","-55.9605057"
"-15.8930017","-52.2599185"
"-12.1538377","-57.9849899"
"-13.6756891","-57.8872173"
"-15.5455462","-55.1662687"
"-13.9496593","-59.2408978"
"-11.0392353","-51.8314977"
"-13.5392455","-52.163589"
"-9.9638728","-55.83181"
"-11.12767","-58.6098953"
"-15.4528486","-55.7391707"
"-11.4941004","-54.8859841"
"-14.377606","-50.990346"
"-10.8134088","-55.4554272"
"-13.6640833","-59.7921209"
"-10.6444678","-51.5678936"
"-9.8584637","-58.4124883"
"-15.5989173","-56.094894"
"-14.7396104","-57.0552402"
"-14.4030655","-56.4270171"
"-15.8099966","-54.9191399"
"-12.3768219","-54.9186718"
"-15.4283609","-58.7332226"
"-13.2474376","-53.0873129"
"-15.710035","-52.7536731"
"-15.7706758","-58.3310303"
"-9.7859644","-54.9079736"
"-16.3374241","-53.7647545"
"-15.4914634","-58.5713229"
"-11.0618081","-55.2773216"
"-17.2132392","-54.14989"
"-15.956094","-54.9631615"
"-15.2413293","-56.4864123"
"-15.3392493","-58.862389"
"-11.2553463","-57.5203829"
"-11.3810827","-58.7390253"
"-12.84723","-58.926899"
"-16.0508345","-54.8806513"
"-15.3153482","-57.9907545"
"-13.0633667","-55.9210316"
"-11.2218558","-50.67148"
"-11.1197524","-54.6019309"
"-10.0582095","-54.90725"
"-15.6691771","-58.0853228"
"-14.7204308","-56.3291063"
"-14.4401489","-56.8005312"
"-15.7690923","-56.3516648"
"-9.847222","-57.813333"
"-14.9587775","-54.9665273"
"-10.559167","-55.965833"
"-10.3084108","-55.4046131"
"-14.4674591","-59.5926467"
"-14.3648743","-56.9633469"
"-13.0172104","-57.0687527"
"-9.9732174","-57.535273"
"-13.8384932","-56.0808011"
"-14.783922","-57.2964596"
"-13.0146277","-55.2637549"
"-14.6668067","-52.3459464"
"-9.9641417","-55.1983605"
"-14.9071913","-53.0205999"
"-9.6729657","-56.480632"
"-14.4346444","-54.0515509"
"-16.6113894","-54.4595453"
"-10.2266071","-54.9861427"
"-10.440556","-55.271111"
"-16.2570523","-56.6246495"
"-15.9105658","-52.2613856"
"-16.45","-52.6666667"
"-15.234326","-59.3311311"
"-10.8798108","-51.6375333"
"-11.5251804","-57.4137588"
"-15.8393966","-58.5263485"
"-15.3248109","-57.2192074"
"-15.8409029","-54.394127"
"-15.5597381","-54.2972018"
"-12.5700023","-52.2132265"
"-15.0850615","-58.4388723"
"-12.9257585","-51.8299039"
"-16.474013","-52.6932115"
"-15.2417427","-58.117242"
"-16.4712926","-54.6371019"
"-14.834551","-56.4298951"
"-15.1300913","-58.1263888"
"-11.9309595","-55.2797541"
"-10.4608105","-50.5129129"
"-14.4910056","-57.0080634"
"-15.8548042","-56.0704235"
"-11.6137286","-50.6715636"
"-16.4660184","-54.2521437"
"-13.4316746","-56.7138797"
"-10.8000808","-52.7435778"
"-15.6194397","-58.1766892"
"-15.9946693","-54.9129913"
"-12.9893871","-58.7644934"
"-11.8730439","-55.4981782"
"-12.5586682","-55.7141296"
"-10.807383","-56.6204785"
"-12.7358924","-56.5002372"
"-10.525278","-55.220278"
"-16.0785696","-53.5562497"
"-16.1895832","-52.560738"
"-11.5284154","-54.3600492"
"-15.6477954","-56.1331863"
"-12.314412","-55.3175389"
"-15.0041909","-59.9478866"
"-10.0118095","-51.1136389"
"-18.3181311","-53.7026283"
"-23.1029148","-55.2209397"
"-20.4989731","-55.8181321"
"-22.1693309","-52.7270122"
"-22.1518518","-53.7733626"
"-23.25","-55.516667"
"-20.0889758","-51.1029764"
"-20.4749181","-55.7862748"
"-22.9285241","-55.6260444"
"-19.9187695","-54.3679269"
"-21.7124434","-52.4280158"
"-22.2897206","-53.2802591"
"-22.0825092","-56.5258865"
"-20.5189845","-56.7217022"
"-21.1312979","-56.4801409"
"-21.2563911","-52.0415159"
"-22.6297868","-54.8252676"
"-19.5271101","-54.0420748"
"-20.4435053","-54.6477591"
"-21.9817374","-57.0275989"
"-19.1190668","-51.7376946"
"-18.7788884","-52.616502"
"-19.8325399","-54.8293093"
"-23.2528063","-55.517965"
"-19.0098229","-57.6547446"
"-23.416667","-54.65"
"-18.489121","-54.7537279"
"-22.2776209","-54.1659294"
"-20.6801001","-55.2851076"
"-22.0368299","-54.6116872"
"-22.2218158","-54.806415"
"-23.7879816","-54.2828556"
"-22.3743571","-54.5144388"
"-22.4164911","-54.2376863"
"-21.4488308","-56.1045049"
"-23.6771284","-54.5683009"
"-19.7179224","-51.9209104"
"-22.0820765","-54.7889404"
"-23.4755151","-54.1892869"
"-22.3138981","-53.8176164"
"-23.8424202","-54.4314707"
"-20.1349349","-54.44485"
"-21.4755178","-56.1494822"
"-22.5462777","-54.1542643"
"-22.8596122","-54.6015411"
"-19.005666","-57.6015083"
"-22.5422566","-55.1569272"
"-21.6188771","-55.167328"
"-20.2428568","-56.3639843"
"-23.941202","-54.2736342"
"-23.065178","-54.1906254"
"-21.1270318","-55.8320992"
"-21.464328","-54.3842079"
"-22.2350883","-53.3317072"
"-22.614049","-53.8062034"
"-19.6724881","-51.1958367"
"-23.8754371","-55.4265068"
"-18.1000412","-54.5479516"
"-22.5365428","-55.7266575"
"-21.671884","-57.8814225"
"-20.4433177","-53.7600059"
"-21.8022745","-54.543601"
"-19.4485793","-54.9893621"
"-18.9203561","-54.8436647"
"-19.9486981","-54.8802789"
"-21.303811","-52.832275"
"-19.3936183","-54.5634964"
"-20.3695809","-51.4191192"
"-23.9608356","-55.0379778"
"-20.9315527","-54.9695046"
"-17.569499","-54.7406883"
"-23.6239628","-55.0204234"
"-22.488552","-53.3518942"
"-20.4383256","-54.8568013"
"-20.7598465","-51.6950812"
"-22.4072025","-54.4356115"
"-18.486214","-47.3843974"
"-19.1591873","-45.4477047"
"-20.2993841","-42.4756819"
"-20.3649359","-43.136719"
"-19.0568554","-42.5441553"
"-17.9969247","-42.3905797"
"-20.0553674","-48.1093576"
"-20.975454","-45.3713251"
"-17.0820621","-40.9341607"
"-15.7474783","-41.460936"
"-19.4927326","-41.0664622"
"-21.9293758","-44.6019383"
"-22.1678086","-44.6353212"
"-22.1994775","-46.6142646"
"-21.8637044","-42.6688677"
"-21.4294353","-45.9471225"
"-21.1378457","-43.7644468"
"-16.188682","-40.6879731"
"-18.9771282","-41.9830419"
"-20.8561489","-46.3824109"
"-21.2493921","-46.1397704"
"-20.4330661","-41.8746657"
"-20.4208539","-41.9586293"
"-21.0261381","-43.4104669"
"-19.4176538","-41.72762"
"-20.0954879","-43.0442616"
"-18.71872","-43.3681396"
"-20.4957372","-42.8035689"
"-22.0685451","-46.5682119"
"-21.7179487","-44.3123105"
"-17.616667","-42.15"
"-21.3079904","-43.7571052"
"-19.6243072","-42.8685451"
"-21.0215552","-42.1154871"
"-19.2051962","-44.2407881"
"-21.3272794","-43.3770065"
"-16.8485858","-42.0658567"
"-18.6470657","-48.1827132"
"-21.9088106","-44.2532886"
"-20.6706177","-42.5130962"
"-18.4397465","-49.1877824"
"-19.0541552","-46.1361823"
"-19.9406332","-45.1898509"
"-19.5940015","-46.9409653"
"-21.3635124","-46.9474684"
"-20.2980778","-45.5457324"
"-21.6286251","-42.8309512"
"-17.8679678","-42.5558356"
"-15.9053764","-46.1087677"
"-21.3108796","-42.8618505"
"-18.040979","-41.112339"
"-18.1116483","-44.2671987"
"-21.9596411","-44.8913685"
"-19.2714782","-43.9565992"
"-20.0214446","-45.9607936"
"-15.8830686","-40.5688426"
"-21.7363123","-46.3795655"
"-19.9415162","-43.4750464"
"-21.2385959","-42.2323986"
"-21.226447","-43.7740331"
"-20.2758947","-43.0417641"
"-21.1875704","-43.9757005"
"-19.8292366","-43.0916963"
"-21.9229968","-43.4026994"
"-19.9190677","-43.9385747"
"-19.1901971","-42.4953542"
"-20.407995","-44.0181817"
"-16.9518025","-42.4682569"
"-15.6138781","-41.7492559"
"-17.0597547","-40.5704279"
"-19.9675657","-44.1991428"
"-21.6058596","-43.7571721"
"-21.7290729","-43.0673143"
"-18.7659684","-45.5110241"
"-21.0940719","-45.5745719"
"-22.1655823","-44.3933705"
"-17.1151546","-43.8212242"
"-19.7371582","-45.2524138"
"-21.9479159","-44.1846733"
"-21.0157642","-46.5237294"
"-19.7048982","-43.4750108"
"-19.8294624","-42.3166515"
"-22.4722697","-46.1462641"
"-21.0336468","-44.7525808"
"-20.3275311","-44.2441251"
"-16.5673827","-45.9829543"
"-15.3189952","-44.7675842"
"-22.274165","-46.1655207"
"-21.6412159","-46.3955863"
"-16.852184","-43.0055347"
"-20.907068","-43.2118641"
"-17.0193677","-46.0152265"
"-16.2083691","-44.4264726"
"-22.4744752","-45.6109433"
"-19.056278","-42.7176616"
"-22.4408741","-46.3515495"
"-17.8697774","-44.1728274"
"-19.4078806","-42.2665781"
"-15.6218935","-46.4251543"
"-17.3977485","-44.9995052"
"-16.030382","-47.0800016"
"-21.4720843","-46.3817387"
"-19.5252352","-44.4477555"
"-22.3524433","-45.7696811"
"-15.9637664","-41.4948457"
"-18.5148821","-49.5040257"
"-19.2902582","-44.4244947"
"-19.8806665","-43.6698037"
"-20.6952342","-41.9306048"
"-20.7784745","-42.7974366"
"-21.922981","-46.3874172"
"-20.621843","-45.1686586"
"-22.7548978","-46.145022"
"-22.6100125","-46.0578139"
"-21.8701527","-45.3174233"
"-18.2384962","-41.7485584"
"-21.8317003","-45.4077169"
"-21.7109406","-46.2458555"
"-19.536301","-49.4868173"
"-16.4910367","-44.7987918"
"-20.8658388","-45.2732011"
"-20.266667","-46.383333"
"-19.7660702","-48.5717099"
"-19.6974398","-46.1690522"
"-21.235353","-45.7532386"
"-21.0149356","-45.1811238"
"-20.6773465","-42.618296"
"-18.7236647","-49.170578"
"-20.7534983","-45.2813538"
"-18.5137907","-42.6221816"
"-20.5213485","-41.9070852"
"-20.9206791","-43.6114561"
"-17.691509","-42.5160889"
"-20.6184403","-47.058501"
"-19.5518741","-44.1142911"
"-18.6799946","-49.5659655"
"-19.0702469","-41.8634702"
"-16.31546","-43.7087027"
"-20.6046647","-46.071875"
"-20.1725681","-42.271284"
"-17.1872682","-41.6953057"
"-20.9543398","-43.7913965"
"-20.7350041","-42.0311807"
"-19.7904276","-42.1392861"
"-17.5370982","-43.0240703"
"-22.0463254","-45.6898645"
"-17.7034666","-40.7650558"
"-19.0820041","-43.1495898"
"-21.3722222","-45.5111111"
"-20.5559135","-44.8625202"
"-22.105501","-45.1454188"
"-20.1885092","-44.7684035"
"-19.0063478","-46.2464549"
"-20.971515","-46.1325965"
"-20.546252","-44.6551027"
"-19.6885085","-50.6957026"
"-21.4697208","-44.6353722"
"-21.7708149","-45.8290387"
"-21.9925484","-44.4716575"
"-20.7978058","-43.9300991"
"-18.5797612","-47.876762"
"-20.5796735","-46.9242009"
"-21.3880184","-42.6990765"
"-20.073971","-43.3985712"
"-20.6965475","-43.4950016"
"-17.3147962","-41.5232347"
"-15.3564707","-42.9627004"
"-21.9695451","-44.9250058"
"-19.1478426","-45.7171336"
"-18.761101","-41.30463"
"-18.5905881","-49.1936908"
"-15.73932","-42.34164"
"-20.0448138","-41.6883393"
"-17.0802","-42.5481158"
"-15.4684227","-45.418258"
"-22.007747","-43.0651961"
"-20.9062547","-43.3603122"
"-20.3935859","-47.2598357"
"-16.97194","-44.2662331"
"-20.4412223","-44.7584291"
"-20.8575228","-42.7981638"
"-18.2302009","-42.8323455"
"-19.7319388","-49.0654361"
"-16.3000866","-41.7956156"
"-21.0732482","-46.2018903"
"-21.2297913","-44.4709183"
"-22.1681334","-45.4753594"
"-19.9286803","-41.6974441"
"-19.0420334","-43.4176777"
"-19.7583321","-44.8943423"
"-21.8804523","-45.0887707"
"-22.4115855","-45.7900524"
"-15.2859006","-44.4281257"
"-19.6309617","-43.9901754"
"-22.1311617","-46.0435023"
"-20.4846327","-43.8388545"
"-18.8068187","-43.6820591"
"-19.9389574","-47.5438034"
"-20.6596596","-43.7855006"
"-19.1717682","-41.4720575"
"-22.5527017","-45.9235738"
"-19.9385599","-44.0529377"
"-21.1861476","-45.4440422"
"-16.6929525","-44.3587591"
"-19.1254067","-44.3223895"
"-21.7902144","-45.6928218"
"-18.4038152","-44.4587727"
"-18.6090009","-42.2816823"
"-18.4719433","-47.1927631"
"-19.5184653","-42.626664"
"-16.6193504","-42.1827191"
"-21.6450859","-43.329071"
"-19.830462","-45.9199298"
"-22.6297707","-46.0197357"
"-20.4621865","-45.5325148"
"-19.8302352","-42.4013161"
"-18.0735398","-43.4710768"
"-17.243263","-40.9138679"
"-20.8551462","-45.5040317"
"-16.7547267","-42.9081748"
"-20.8318093","-43.8063873"
"-22.2091781","-45.271985"
"-20.371516","-44.3397019"
"-21.8394749","-44.8125196"
"-18.9695511","-41.0991032"
"-15.9463907","-41.8481473"
"-18.7491658","-44.4467555"
"-18.4457011","-43.655956"
"-22.5085702","-45.280785"
"-20.3518978","-46.8439837"
"-19.9250667","-47.8176972"
"-21.463831","-42.9613707"
"-20.6367782","-44.3389016"
"-21.1518633","-43.521044"
"-18.2380733","-43.6110132"
"-20.4724202","-43.1904037"
"-19.8331564","-42.777256"
"-20.9936969","-42.9962567"
"-20.6163163","-42.1491003"
"-18.7720463","-41.4740666"
"-18.790741","-42.597663"
"-20.1393017","-44.8871183"
"-15.7261045","-41.3385331"
"-21.511639","-46.1963535"
"-16.6361154","-46.2791615"
"-19.3810848","-42.1116898"
"-18.9461233","-43.2523103"
"-20.1477694","-42.9543611"
"-22.2373995","-45.1514372"
"-21.3124248","-42.8117252"
"-21.119113","-44.0179036"
"-19.0408245","-42.9242511"
"-19.4642232","-45.6006856"
"-20.9615283","-43.189894"
"-20.2869444","-46.9027778"
"-18.4331702","-47.5984598"
"-20.2033023","-41.7983255"
"-21.610449","-45.5688344"
"-19.2078782","-42.05178"
"-17.2952272","-43.9348624"
"-19.6256287","-42.2316023"
"-20.678612","-44.0526247"
"-20.8462141","-42.6556637"
"-19.7628455","-44.3131231"
"-20.648782","-41.9101595"
"-14.9060656","-42.8112104"
"-22.0179146","-45.9298892"
"-15.09651","-45.68211"
"-21.7388204","-42.4644208"
"-19.522551","-45.788991"
"-18.7461223","-47.6925862"
"-21.1017694","-42.1830908"
"-21.548803","-43.5076401"
"-22.8541767","-46.3187266"
"-21.4311677","-45.7948754"
"-20.8114965","-42.0302009"
"-18.0610593","-43.2408181"
"-16.6404502","-40.7728386"
"-18.7310027","-44.8759105"
"-19.1539668","-42.080462"
"-19.2321131","-43.0178742"
"-20.7268885","-42.2795746"
"-19.8866228","-44.4321323"
"-20.4616347","-45.4328351"
"-14.9505257","-46.2347816"
"-19.5209229","-44.5348911"
"-16.9858789","-42.3507591"
"-17.2945836","-44.2421936"
"-16.4688702","-43.4851524"
"-17.9578673","-42.0079457"
"-18.06564","-41.4299386"
"-18.5625194","-41.9067303"
"-18.1609987","-42.7746419"
"-20.2860665","-49.1985116"
"-16.8920782","-40.9249893"
"-16.1250333","-42.5411868"
"-20.0197132","-48.9194429"
"-15.078254","-43.122267"
"-16.8425326","-43.6837086"
"-18.9711138","-41.213877"
"-21.5390568","-43.2010307"
"-22.6589872","-45.8542196"
"-18.8242154","-42.4785302"
"-18.8498517","-41.9492683"
"-16.5574668","-42.8938872"
"-18.4950252","-47.7251398"
"-18.7710002","-42.9318885"
"-20.7480267","-45.9027192"
"-20.557711","-43.0059726"
"-16.9975103","-43.6833919"
"-21.2996306","-46.7999382"
"-21.3465903","-43.0504521"
"-21.7226689","-43.037555"
"-17.7545925","-47.1028737"
"-21.3035848","-46.7085465"
"-21.1552261","-42.7983576"
"-18.8344948","-46.7630551"
"-21.0099197","-42.7193746"
"-19.213479","-49.7827474"
"-22.0375227","-45.5512265"
"-19.4332208","-42.2170128"
